|Sentiment|Text|imdbReviewLinks|imdbMovieLink|imdbGenres
62|Negative|This movie could have been very good, but comes up way short. Cheesy special effects and so-so acting. I could have looked past that if the story wasn't so lousy. If there was more of a background story, it would have been better. The plot centers around an evil Druid witch who is linked to this woman who gets migraines. The movie drags on and on and never clearly explains anything, it just keeps plodding on. Christopher Walken has a part, but it is completely senseless, as is most of the movie. This movie had potential, but it looks like some really bad made for TV movie. I would avoid this movie.|https://www.imdb.com/review/rw3623500/|https://www.imdb.com/title/tt5436158/|"""Action"",""Drama"",""Thriller"""
63|Negative|I have seen every episode of this spin off. I thought the first season was a decent effort considering the expectations of following such a success that is Grey's Anatomy. Thus i have continued to watch. I'm afraid the second season lacks the charm, the chemistry and more importantly the drama of it's predecessor Grey's Anatomy. The relationships seem contrived and the acting is so-so. The writing lacks the intelligence and comedic hints seen in GA. There are shows that a formulaic but do not feel formulaic and contrived, unfortunately PP is not so. I loved Kate Walsh's presence in GA. I'm afraid Kate Walsh's life in LA is simply not interesting.|https://www.imdb.com/review/rw2007673/|https://www.imdb.com/title/tt0972412/|"""Comedy"",""Drama"",""Romance"""
64|Negative|"Ronald Colman won a Best Actor Oscar for showy performance as a popular stage thespian who completely loses himself in his roles, particularly as Shakespeare's Othello. Critically-lauded George Cukor film has a marvelous pedigree, having been written by the estimable team of Ruth Gordon and Garson Kanin. Unfortunately, the witty banter comes off as self-conscious here, and the backstage business is overripe. Miklós Rózsa also won an Oscar for his score, and Shelley Winters has a few fine moments a tough waitress (when theatrical Colman breathlessly addresses her, she asks him, ""What are ya? Some kind of nut?""). Otherwise, this scenario is awfully obvious, surprisingly draggy, and not very funny. *1/2 from ****"|https://www.imdb.com/review/rw2052539/|https://www.imdb.com/title/tt0039335/|"""Crime"",""Drama"",""Film-Noir"""
65|Negative|Tara Reid as an intellectual, Christian Slater(usually great) as a dollar store Constantine and Stephen Dorff as...well it's STEPHEN DORFF FOR Christ SAKE!!!! I personally just want to thank those brilliant casting directors for the hard work and effort. You guys are on. Heres an idea, just my humble lowly opinion as the movie going public but it follows directly with your previous choices,a movie about the most brilliant neuro-physicist in history invent one pill to cure all diseases ever known to man and get this, heres the clincher they have to be played by Jessica Simpson and Paris Hilton. I knew you guys would love that. Seriously though you owe me $7.50.|https://www.imdb.com/review/rw1132628/|https://www.imdb.com/title/tt0369226/|"""Action"",""Horror"",""Sci-Fi"""
66|Negative|A cheesy, compellingly awful (and NOT in a fun way) C Grade movie. Everything shouts 'amateur', from the crumby script (bizarre premises, limited coherence and predictable endings; the turgid lighting, sound and hand-held wobbly camera angles; the coy and passe sexual inneundo and references; the patchy and unbelievable dialgoue to the Z rate acting. I saw it on DVD and kept hoping Edward Wood would pop out. All is forgiven - your Worst Films are works of art, and more coherent than this twaddle.<br /><br />But still, preferable to the warbling 'Every night in my dreams I hear you' - are you sure the Titanic crew weren't involved in this on the side?|https://www.imdb.com/review/rw0819943/|https://www.imdb.com/title/tt0288243/|"""Drama"",""Horror"",""Mystery"""
67|Negative|This is one of those films that I could only sit through once. Charlotte Henry is fine -- in fact, all the actors were fine. The problem was in the script, the dialog, the direction, the editing, the sets and the special effects. Granted, this was 1933, but it really creaked. Part of the problem is that actors like Richard Arlen, Gary Cooper, W.C. Fields and Cary Grant are not recognizable (there faces cried for a recognition that was not forthcoming). The movie just clumped along with no cohesion. Much of Lewis Carrols spirit, humor and continuity are missing. What a pity! It's such a great book. I would recommend Disney's 1951 version.|https://www.imdb.com/review/rw1445575/|https://www.imdb.com/title/tt0023753/|"""Adventure"",""Family"",""Fantasy"""
68|Negative|"This movie features an o.k. score and a not bad performance by David Muir as Dr. Hackenstein. The beginning and end credits show along with the most of the actors and the ""special effects"" that this is a low budget movie. There is nothing in this movie that you could not find in other mad scientist, horror/comedy, or low budget movies. Not special for any nude scene buffs or bad movie lovers either. This movie is simply here. Anne Ramsey and Phillis Diller are nothing to get excited about as well. If you are curious as I was and can actually find this, you will realize the truth of the one line summary."|https://www.imdb.com/review/rw0256622/|https://www.imdb.com/title/tt0095043/|"""Comedy"",""Horror"",""Sci-Fi"""
69|Negative|This game was made by Sega. Being made by Sega I didn't expect much, but I also didn't expect this junk either. For starters the camera angles work against you in this game. The motorcycle is your means of getting around. The motorcycle is the worst part in the game. Whenever you run in to something you just stick there and you don't move. You never fall off the bike or wreck for that matter. The main character hardly talks even though he's got a voice that suits him. The graphics are horrible. You ride through trees on your bike. The camera makes fighting the enemy impossible. This game wouldn't even be worth renting.|https://www.imdb.com/review/rw0901071/|https://www.imdb.com/title/tt0337635/|"""Action"",""Drama"",""Mystery"""
70|Negative|I read the novel 'Jane Eyre' for the first time back in 1986. It was round that time that I saw the BBC-version with Timothy Dalton and Zelah Clarke. It was an excellent version and very much like the book. Years later, I laid eyes on this version and was horrified. William Hurt is totally miscast as Mr Rochester. Mr Rochester is a passionate character, where as William Hurt portrays him as a block of ice. The same goes for Charlotte Gainsborough. It was like watching two zombies together. This is story about love and passion, but I couldn't see it in this version. No, back to the BBC-version. A wonderful time is guaranteed.|https://www.imdb.com/review/rw0388168/|https://www.imdb.com/title/tt0116684/|"""Drama"",""Romance"""
71|Negative|"Relentlessly stupid, no-budget ""war picture"" made mainly to show off the attributes of the spectacular Eve Meyer--not a bad idea in itself--but that should be an embarrassment to everyone connected with it. Laughable ""script"", performances that wouldn't pass muster in an elementary-school Christmas pageant, inept ""action"" scenes, confused direction by the normally competent documentary director Louis Clyde Stoumen--who is apparently not quite sure if he's making a comedy, a philosophical treatise on the futility of war or a leering T&A (by early 1960s standards, anyway) travelogue of Eve Meyer's magnificent body--and a general air of shoddiness and incompetence. Worth seeing in order to watch Eve Meyer strut her stuff, but that's pretty much it."|https://www.imdb.com/review/rw2006283/|https://www.imdb.com/title/tt0053142/|"""Drama"",""Romance"",""War"""
72|Negative|I find it hard to understand why this piece of utter trash was repackaged. The only saving grace in the whole thing is the body of Ariauna in her sexy uniform. Her humour is also to be appreciated. She is a definite plus but alas it would take a magician to salvage this garbage. However she must be positively recognised for her heroic effort & true professionalism. Can't say the same for her co star Lilith with her whining voice that grates on your nervous system. Appeared disinterested & gave the impression that just her presence on the set was all that was needed. All said apart from Ariauna's performance it is indeed utter trash.|https://www.imdb.com/review/rw1339833/|https://www.imdb.com/title/tt0374519/|"""Action"",""Comedy"",""Sci-Fi"""
